Word,Meaning
عين,the name of the letter (ع)
عينأ,"exactly, precisely"
غاب,"dish, saucer, plate"
غاړه غړول,"disobey, rebel"
غاز,gas
غازي,"participant of a holy war, veteran of holy war"
غاښ ټومبونى,toothpick
غاصب,"usurper, extorter"
غافل,"unaware, negligent, heedless"
غايبانه,"in absence, by default, without seeing (or meeting)"
غايبېدل,"disappear, vanish, go out of sight"
غبرگ,"double, twofold"
غبرگول,"double, make twofold"
غبرگولى,twin
غبرگون,"reaction, response"
غټول,"enlarge, magnify, bring up, praise, glorify"
غدار,"betrayer, traitor"
غربت,"poverty, beggary, destitution, pauperism, pennilessness"
غرغره,"hanging, execution, putting to death"
غرق,"drowned, submerged, sunken"
غرقېدل,drown
غريبکار,"proletarian, commoner"
غړى,"organ, member"
غزا,holy war
غزل,"a lyric poem, a love song"
غزنى,name of an afghan province
غشى,arrow
غفلت,"neglect, carelessness"
غلبلې,"roar, cry of grief, lament, mourning, sorrow, grief"
غلمينه,bread (made of wheat flour)
غله,"grains, cereal"
غلى کېدل,"keep quiet, remain silent, keep silent, remain quiet, quieten, become quiet, become silent"
غليظ,"thick, dense, concentrated, inspissated, coarse, rude"
غم شريکي,"commiseration, empathy, compassion, pity"
غمبورى,cheek
غمځپلى,"sad, full of grief, unhappy, sorrowful, wistful"
غمگين,"sad, full of grief, unhappy, sorrowful, wistful"
غمى,"jewel, gem, precious stone, gemstone"
غنچه,"bunch, bud"
غنم,wheat
غنمرنگه,"tan, tawny, darkhaired, having dark hair"
غڼه,spider
غوجل,"stable, barn"
غوڅ,"cut, decisive"
غورځنگ,"leaping, jumping, movement"
غورزنگ,"jump, act of jumping, short quick trip, leap, spring"
غورمه,"gravy, stew, ragou"
غوږنيول,"listen, eavesdrop"
غوږوالۍ,earring
غوړېدل,"be spread, be oiled, be greased, become rich (food"
غونجول,"shrink, wrinkle, contract"
غونجېدل,"shrink, wrinkle"
غوندى,large bag
غونډ,"round, gathered, all, regiment"
غونډارى,"ball, sphere"
غېشى,arrow
غيابأ,in the absence of
غيبت,"backbiting, gossip, rumors, malicious gossip, chit-chat, talk small talk, slander, defamation, libel, calumny"
غيرقانوني,"wrongful, illegal, unlawful"
غيڼ,"(vulgar) penis, male reproductive organ, male sexual organ"
فاتحه,praying for the dead
فاجعه,"calamity, disaster, tragedy, catastrophe"
فارغ التحصيل,graduate
فارياب,a parovince of Afghanistan
فاسدېدل,"be corrupted, decay"
فاش,"revealed, betrayed"
فاصله نيول,"get far ahead of, go into distance from"
فاکولته,"college, faculty"
فالتو,"spare, extra"
فانه,"wedge, wrench"
فتوى,"fatwa, authoritative religious decree of Islamic law"
فټبال,football
فدا,in love
فداکار,"devoted, self-sacrificing"
فداکاري کول,"devote oneself to, sacrifice oneself"
فراغت,"leisure, rest"
فراق,"parting, departure, separation, split, division"
فرانک,Swiss franc
فراه,a province of Afghanistan
فرسنگ,a distance unit of ca 6 km
فرضأ,"hypothetically, supposedly, assumedly"
فرمان,"decree, firman"
فرمان صادرول,give a decree
فرمايشي,"ordered, made on order, unreal"
فرنگى,"Englishman, Englander, British man"
فرني,"pudding, custard"
فرهنگ,"culture, civilization"
فرهنگي,cultural
فروشگاه,"department store, general store"
فروشي,"for sale, for selling"
فسخ کېدل,be canceled
فسق,"dissipation, dispersion, disintegration, dissolution, debauchery, adultery"
فصاحت,"eloquence, clarity"
فصيح,"eloquent, clear"
فعلأ,"currently, presently"
فقر,"begging, poverty, indigence"
فقه,Islamic religous law
فکر,"thought, reflection, idea, thinking, mind, care"
فلز,metal
فلزي,metallic
فناکول,"eradicate, annihilate, destroy, exterminate"
فناکېدل,"be destroyed, be eradicated"
فهم,"understanding, comprehension, grasp"
فورأ,"immediately, forthwith, at once, right away, instantly"
فوقاني,"excellent, exquisite, well made, outstanding, splendid, projecting, protruding, sticking out, bulging"
فيل,elephant
فيوډال,feudal
قاري,"reader (of the holy Quran), reciter of holy Quran"
قاضي القضات,chief justice
قاف,"the name of the letter (ق), fabulous mountain surrounding the world"
قانوني,"legal, statutory, lawful"
قاهره,Cairo
قايل,"confessed, acknowledged, admitted, professing, believing in, declaring to be"
قايلول,cause to confess
قباله,"deed of sale, purchase-deed, title"
قبل التاريخ,prehistory
قبله,"Kiblah, the direction toward which Muslims turn to pray"
قتلېدل,"be murdered, be killed"
قرابت,"relationship, affinity"
قربانېدل,be sacrificed
قرحه,"ulcer, ulceration"
قرض حسنه,loan without interest
قرضدار,debtor
قرطاسيه,stationary
قرن,century
قروانه,provision
قريش,the trieb of Prophet Mohammad (saww)
قسط,instalment
قشلاق,"winter quarters,  winter habitat"
قشنگ,"restless, not still, tense, jumpy"
قصاص,"the execution of a murderer, revenge, vengeance"
قصاصول,execute a murderer
قضيه,"case, matter, (logic) syllogism, (gram) clause, (geom) theorem, proposition"
قطار,"row, line, a kind of game"
قطب,pole
قطر,diameter
قطره,drop
قطعأ,absolutely
قطعنامه,"resolution, manifesto"
قطعه,"unit, a playing card"
قلعي,tin
قلنج,"colic, stomach pain"
قمار,"gambling, game of chance"
قمارباز,gambler
قنسول,consul
قهقرايي,"retrogressive, regressive"
قهوه,coffee
قواله,"deed of sale, purchase-deed, title"
قوالي,a singing form
قوانين,plural of (قانون)
قورمه,"gravy, stew"
قياسي,regular
قيچي,"scissors, shears"
قيرېدل,"be tarred, be asphalted"
قيصر,"Caesar, kaiser"
قيودات,restrictions
کابل,"Kabul, the capital of Afghanistan"
کاپيسا,"Kapisa, a province of Afghanistan"
کاج,kāǰ
کاچوغه,"spoon, ladle"
کار فرما,"employer, boss"
کارتن,"carton, box, container, package"
کارگر,"worker, labor, workman"
کارگه,crow
کاروان سراى,caravanserai
کاريگر,"employee, worker"
کاږه,"bent, curved"
کاشف,discoverer
کاشوغه,spoon
کاف,the name of the letter (ک)
کاکا,uncle ( paternal)
کاگل,"clay, a composition of mud and straw applied to walls"
کاگلول,apply clay
کالنى,"yearly, once a year, every year, annually"
کامياب,successful
کاميابېدل,"succeed, achieve"
کاميابي,"success, achievement"
کانفرانس,"conference, meeting, convention, seminary"
کانکرېټ,concrete
کانگى,"vomiturition, nausea, vomit, puke"
کاڼه,plural of (کوڼ)
کبابېدل,"be roasted, be broiled"
کپس,cage
کپۍ,shoes
کتاب خرڅوونکى,bookseller
کتابخانه,library
کتابدار,librarian
کتابفروشي,"book-selling, bookshop, bookstore"
کتنځى,clinic
کټ مټ,"exactly, precisely"
کټو,"saucepan, cooking pot"
کټى,"bison calf, buffalo calf"
کجک,"a curl, ringlet of hair"
کجل,collyrium
کچالو,potato
کچکول,a dervishe's cup
کچه گوته,little finger
کډه کول,"relocate, change residence, transfer from one place to another"
کرپندوکى,"gristle, cartilage"
کرچ,sword
کرغښى,mandible
کرنه,"sowing،farming, agriculture"
کروندگر,"farmer, agriculturalist"
کروه,3 km
کروي,spherical
کرياب,"miserable, unhappy, dejected, wretched, paltry"
کړاوې,"clog, wooden shoe"
کړوسى,great-grandson
کسب گر,"manual worker, craftsman"
کسوف,solar eclipse
کښتنى,"subordinate, inferior"
کښي,"at, in, on"
کشاله,"intricate question, difficulty"
کشړوپ,"toothless, edentate"
کشف,"discovery, detection"
کشف کول,"unweave, unravel"
کشمالى,basil
کعبه,Kaaba
کفالت,"management, administration, acting for"
کفايت,"sufficiency, adequacy, efficiency"
کفيل,one who acts for another in a specific capacity
کلابند,besieged
کلابندول,"beleaguer, besiege, lay siege to, blockade"
کلابندېدل,be besieged
کلابندي,"besiegement, blockade, barrier, siege"
کلداره,"Rupee, the monetary unit of India and Pakistan"
کلک والى,"hardness, strength, toughness, firmness, severeness"
کلمه ويل,"say formula of islamic belief, say Shahada"
کلنى,"annual, yearly"
کلنيک,clinic
کلۍ,key
کلى,"village, hamlet"
کليسا,church
کليشه,"cliché, sterotype, truism"
کم خرڅه,"indigent, thrifty, economical, saving"
کم خوني,anemia
کمبره,"narrow, of little breadth"
کمرنگه,"pale, colorless, pallid"
کمزورى,"weak, feeble, frail, poor, faint"
کمکى,"child, kid, youngster"
کمند,"trap, snare"
کموالى,"lack, shortage, inadequacy"
کمى,"lack, shortage"
کميت,quantity
کميټه,committee
کميدي,comedy
کنترولېدل,"be controled, be checked"
کنځا,"scolding, admonishment, reproof, reprimand, bad language, abuse, calling names"
کندهار,a province of Afghanistan
کندو,"grain depot, corn-bin"
کندوز,a province of Afghanistan
کنگال,"destroyed, ruined"
کنگالول,"ruin, destroy"
کنگس,"unbalanced, unstable, not sane"
کني کبر,crab
کڼه,kaṇá
کڼېدل,become deaf
کڼى,handwork
کهربا,amber
کوجرکى,"dorsal vertebrae, bone of the backbone"
کوچنوټى,"small, little, tiny"
کوچنيوالى,childhood
کوچه,"a meal of boild wheat, frumenti"
کوچه مار,"rattlesnake, cobra"
کوچېدل,"move, migrate"
کوخک,"pinworm, threadworm, seatworm, enterobius vermicularis"
کوډگر,"magician, sorcerer"
کوربه,"host, hostess"
کورت,dried curd
کورداري,"wife, sexual intercourse"
کورگى,"small house, cottage"
کورودانى,"gratefulness, thankfulness"
کوږوالى,"curve, bend, turn, curvature, contorting, winding"
کوړکه,"brooding hen, clucking hen"
کوکره,trachoma
کوکرى,"cub, pup, whelp, puppy"
کوگل,chest
کوگير,skimmer
کولمه,"intestine, gut, entrails, bowel, enteron"
کولنگ,"pickax, pick, hoe, hatchet"
کومى,"maw, (Anatomy) pharynx"
کونځله,"sesame, benne"
کونداغ,"butt, gunstock, swaddling-clothes"
کونړ,a province of Afghanistan
کونسترکى,"diaper, pempers"
کونسلگري,consulate
کونگ,owl
کونگرى,"whelp, puppy, cub, pup"
کوڼ توب,deafness
کوڼ والى,deafness
کوهى,well
کوى,"smallpox, variola"
کېږدۍ,"tent, a tent of coarse woolen material"
کېړۍ,sandals
کېميا,chemistry
کي,"at, in, by, inside"
کيچړى,meal of rice and soja or lens
کيښتې,dry apricot
کيفيت,"quality, condition, circumstance"
کيلو,"kilo, kilogram"
کيلومتر,kilometer
کيناستل,"sit down, take a seat, take a chair, have a seat"
کيهاننورد,"cosmonaut, astronaut"
گاټى,"pebble, small stone"
گاج,buttonhole
گاډۍ,"buggy, coach, wheel barrow, cart"
گاډى,"train, dray"
گاراج,garage
گارد,"guard, watchman"
گاز,gas
گازره,carrot
گاښ,mediation
گاښ کول,"intermediate, mediate, arbitrate"
گاښ گر,"mediator, middleman"
گاف,name of Pashto letter گ
گاگره,"a large rock, rocky ground"
گالل,"go through, endure, suffer, sustain"
گام,"step, footstep"
گام اخستل,take a step
گامېښه,buffalo
گاڼه,"jewelry, ornament"
گاڼۍ,"oil-mill, oil-presser"
گاوز,stag
گاونډى,neighbor
گاونډيتوب,neighborhood
گبر,"heathen, pagan, Zoroastrian"
گبڼۍ,"shudder(ing), trembling, shaking, convulsion"
گبين,honey
گټل,"earn, win, profit"
گټندوى,"gainer, winner"
گټه ور,"usable, utilizable, advantageous"
گټۍ,pebble
گټيالى,"gainer, winner, prizewinner, prizeman"
گجرۍ,a gold or silver band
گچ,"plaster, gatch"
گدا,poverty
گدايگر,begger
گدايي,begging
گدايي کول,beg
گډ,gәḍ
گډا,dance
گډبه,"sheepherder, shepherd"
گډوالى,"putting together, assembling, connecting, combination"
گډوډ,"mixed, higgledy-piggledy, intermingled, disordered"
گډوډول,"mix, put in disorder, confuse"
گډوډي,"mess, disorder, disarray, disorganization"
گډون,"participation, involvement, subscription"
گذشت,"leniency, permissiveness, laxness, tolerance"
گرافون,"gramophone, phonograph, record player"
گرام,gram
گرامر,grammar
گران,"dear, expensive, costly, difficult, hard"
گرانښت,"dearness, love, fondness, tender passion, loving affection, affection"
گرانوالى,"fondness, tender passion, loving affection, affection"
گرانېدل,"become dear, become expensive, become difficult"
گراني,dearth
گرځند,"mobile, roving, moving, turning"
گرځندوى,"tourist, sightseer"
گرځېدل,"walk, turn, rotate, revolve, whirl, spin, deviate, become, dispense with (something)"
گرد,gard
گردان,conjugation
گردانول,conjugate
گردانېدل,be conjugated
گرداو,"whirlpool, eddy"
گردسره,"absolutely, completely, totally, entirely"
گردله,"snow flurry, snowdrift"
گردنۍ,"bandoleer, ammunition belt"
گردى,"rounded, round"
گرزند,mobile
گرزندوى,"tourist, sightseer"
گرزېدل,"ambulate, walk, stroll, move about"
گرفتارول,"arrest, seize, engage, involve (in a difficulty"
گرفتارېدل,"be arrested, be involved (in difficulty"
گرفتاري,"arrest, seizure, capture, catching"
گرمسېل,warm climate area
گرمکه,"acnae, pimple"
گرموالى,"blame, guilt, debt, obligation"
گرمي,"heat, hot weather"
گرو,"mortgaged, mortgage"
گروپ,grup
گروړبى,"saliva, spittle"
گرول,scratch
گروه,"collarbone, group"
گروهېدل,"believe, fear"
گروول,"mortgage, put in pledge, give as a pledge"
گروې,"collarbone, the clavicle"
گروېږل,"interrogate, investigate, examine, ask"
گروېږنه,"asking, inquiry"
گروي,mortgage
گرېوان,"collar, neckwear"
گړبړ,"chaos, disorder"
گړبېدل,"be banged, be slammed"
گړد,gaṛd
گړز,"detonation, explosion, bang"
گړندى,"quick, fast, brisk, rapid"
گړنديتوب,"rapidness, quickness, fastness"
گړونگى,cowbell
گړېدل,talk
گړۍ,watch
گړى,moment
گز,a unit of length about 40 inches
گزر,carrot
گزک,"infection, fester, inflamation"
گستاخ,"boorish, loutish, coarse, ill-bred, uncivilized, churlish, rude"
گشنيز,coriander
گفتار,talk
گگر,"blacksmith, disheaveled"
گل,"flower, a coat of clay"
گل ماله,trowel
گلاب,rose
گلابي,"pink, pink color, rosy color"
گلالى,"handsome, good-looking, beautiful, attractive"
گلچين,anthology
گلخانه,greenhouse
گلدانۍ,"flower-pot, flower-vase"
گلدسته,bouquet
گلدوزي,embroidery
گلزار,rose garden
گلگل,"putty, filler"
گلمېخۍ,"drawing-pin, thumbtack"
گله,"flock, herd, drove"
گمارل,"appoint, assign, compel"
گمان,"belief, opinion, supposition, assumption"
