Word,Meaning
seize,"kkt. 1 menangkap, meraih (s.o. before he falls). 2 merampas (a purse). 3 menita, merampas (s.o's property). 4 menggunakan. 5 mence(ng)kam (s.o. by the throat)."
seized,"tertangkap, kecandak"
seizer,kb. pemegang
seizing,kkt. merampas. perampasan
seizure,"kb. 1 perampasan, penyitaan, pembeslahan (of goods). 2 serangan (of heart). 3 perebutan (of power)."
seldom,kk. jarang. He s. if ever goes out Ia jarang sekali bepergian.
select,"ks. yang terpilih, pilihan. a s. group sekumpulan yang terpilih. -kkt. memilih."
selected,kkt. memilih. terpilih
selecting,kkt. memilih. pemilihan
selection,kb. pilihan.
selective,"ks. bersifat pemilih, dapat memilih."
selectively,kk. dengan memilih
selectivity,"kb. 1 hal/kepandaian memilih. 2 kemampuan menjaring./menyaring (of TV,  radio)."
selector,kb. selektor
selenite,kb. selenit
self,"kb. (j. selves) diri. -kg. sendiri, dirinya (sendiri). self-addressed ks. yang beralamat sendiri (envelope). self- adjusting ks. dapat mengatur sendiri. self-appointed ks. diangkat sendiri. self-assertive ks. suka mementingkan/menonjolkan diri (sendiri). selfish"
self esteem,rasa harga diri
selfconfidence,kb. rasa percaya diri
selfconfident,ks. merasa yakin
selfcontrol,kb. pengendalian diri
selfdefence,kb. pembelaan diri
selfesteem,kb. rasa harga diri
selfevident,ks. terbukti sendiri
selfgoverning,kb. berpemerintahan sendiri
selfinflicted,kk. akibat perbuatan sendiri
selfinterest,kb. kepentingan diri
selfish,"ks. egois, (suka) meemntingkan diri sendiri.  -selfishly kk. dengan mengingat kepentingan sendiri."
selfishly,kk. dengan mengingat kepentingan sendiri
selfishness,kb. egoisme
selfless,"ks. tak mementingkan diri sendiri, sepi  ing  pamrih."
selfmade,ks. maju dengan usaha sendiri
selfpity,kb. kasihan pada diri sendiri
selfportrait,kb. potret diri
selfrespect,kb. rasa harga diri
selfrespecting,ks. mempunyai harga diri
selfsacrifice,kb. pengorbanan diri
selfsame,kk. itu itu saja
selfsupporting,ks. berdiri sendiri
selftaught,ks. belajar sendiri
sell,"(sold) 1 menjual (s.t.). 2 membuat diterima. 3 menyebabkan terjual (by TV advertising). 4 berdagang. -kki. menjual. -selling kb. berjualan, pekerjaan sebagai penjual."
seller,kb. penjual. seller's market keadaan pasaran yang menguntungkan sipenjual.
selling,"berjualan, larap"
sellout,kb. 1 terjual habis (of a concert). 2 Inf.: pengkhianatan (to the enemy).
selvage,tepi tenunan yg dianyam
selves,lih   SELF.
sem.,1 [Semitic] berkaitan dengan orang Semit. 2 [Seminary] seminari.
semantic,ks. yang berkaitan dengan arti kata.
semantics,kb. ilmu semantik.
semaphore,kb. 1 tiang sinyal yang dipergunakan sebagai tanda oleh kereta api. 2 pengiriman tanda-tanda dengan menggunakan bendera.
semblance,"kb. persamaan, kemiripan (bentuk). He didn't have a s. of a chance Sedikitpun ia tak mempunyai harapan."
semen,kb. (air) mani.
semester,kb. semester.
semi,setengah
semi-invalid,kb. setengah cacat.
semiannual,ks. setengah-tahunan.
semiattached,kb. tersambung sebagian (of a house).
semiautomatic,ks. setengah otomatis.
semicentennial,kb. peringatan setengah abad. s. celebration perayaan setengah abad.
semicircle,kb. setengah lingkaran.
semicircular,ks. berbentuk setengah bulatan/lingkaran.
semicolon,kb. titik-koma.
semiconductor,kb. semipenghantar
semiconscious,ks. setengah sadar.
semidetached,ks. sebagian bersambung (house).
semifinal,"kb. semi-final, ronde pertandingan satu tingkat sebelum finale. -ks. semi-final, setengah finale, demi-finale."
semiliterate,ks. setengah buta-huruf.
semimonthly,kb. (j. -lies) majalah setengah-bulanan. -ks. setengah-bulanan.
seminal,ks. 1 yang berkaitan dengan mani. s. fluid air mani. 2 mempunyai kemungkinan berkembang di masa depan.
seminar,kb. seminar. s. on biochemistry seminar mengenai ilmu biokimia.
seminary,kb. (j. -ries) 1 seminari. theological s. seminari teologi. 2 sekolah menengah.
semiofficial,ks. setengah resmi.
semiprivate,ks. 1 bersifat terbatas untuk umum. 2 setengah partikelir/swasta (misalnya sekolah) (room).
semiretired,ks. setengah pensiun.
semitic,ks. yang berkaitan dengan bangsa atau bahasa Semit.
semitransparent,ks. setengah tembus-terang.
semivowel,kb. huruf atau bunyi semi-vokal.
semiweekly,kb. (j. -lies) majalah dua kali seminggu. -ks. dua kali seminggu.
sen.,"1 [Senate] Senat,  Majelis Tinggi (dalam DPR) AS. 2 [Senator) Senator. 3 (Senior) Senior."
senate,"kb. senat, dewan. S. (AS) Senat, Majelis Tinggi AS."
senator,"kb. 1 senator, anggota senat. 2 anggota Majelis Tinggi."
senatorial,"ks. yang berkaitan dengan senator. s. committee panitia yang beranggotakan senator-senator, panitia Senat."
send,kkt. 1 mengirim(kan) (a letter). 2 menyampaikan (greetings to salam kepada). 3 menurunkan.  4 mengeluarkan (clouds of smoke). 5 mengutus. 6 menyuruh. 7 melemparkan (a ball in a certain direction). 8 menembakkan (an arrow). 9 membuat.
sender,kb. 1 pengirim.  2 (radio) pemancar.
sending,kkt. mengirimkan. pengiriman
sends,kb. gurau
seneschal,kkt. menteri istana abad pertengahan
senile,"ks. uzur, pikun. s.  decay lemah ketuaan."
senility,"kb. 1 keadaan uzur, keadaan lemah badan karena usia tua. 2 usia tua."
senior,"kb. 1 murid kelas tiga (SMA), mahasiswa tingkat IV, senior (in school). 2 orang yang lebih tua. -ks. 1 lebih tua. 2 lebih tinggi. 3 atas (an)."
seniority,kb. (j. -ties) 1 kedudukan yang lebih tinggi. 2 masa kerja yang lebih lama.
sensation,"kb. 1 sensasi. 2 kegemparan, kegegeran. 3 perasaan."
sensational,"ks. menggemparkan, sensasionil (news, a play)."
sensationalism,kb. sifat suka menimbulkan sensasi.
sensationally,kk. dengan menggemparkan
sense,kb. 1 pengertian. 2 guna. 3 perasaan. 4 rasa. 5 pendirian. 6 indera. 7 arti. -senses j. pikiran sehat.
sensed,kkt. merasakan. dirasakan
senseless,"ks. 1 pingsan (from a blow). 2 tolol, bodoh (idea). 3 tidak berperikemanusiaan, tak ada guna (killing)."
senselessly,kk. tanpa ampun
senselessness,kb. 1 kesia-siaan (of war). 2 keadaan pingsan.
senses,kb. pikiran sehat
sensibility,"kb. (j. -ties) perasaan, kesanggupan merasakan."
sensible,"ks. 1 berpikiran sehat, bijaksana.  2 pantas. -sensibly kk. dengan pantas."
sensibleness,budi
sensibly,kk. dengan pantas
sensing,kkt. merasakan
sensitive,ks. 1 peka.  She's very s. Ia sangat mudah tersinggung. rapuh hati.
sensitively,kk. secara sensitif
sensitiveness,kb. kepekaan
sensitivity,kb. (j. -ties) 1 kepekaan (of a photo). 2 kehaluan perasaan. s. to colds kelemahan badan terhadap penyakit pilek.
sensitize,kkt. membuat peka. sensitized film pilem yang dibuat peka cahaya.
sensory,ks. yang berhubungan dengan pancaindera. s. organ alat pancaindera. s. perception tanggapan pancaindera.
sensual,ks. berhawa-nafsu. s. enjoyment kenikmatan hawa-nafsu.
sensuality,kb. pengertian
sensuous,ks. yang berkaitan dengan pancaindera. s. delight kenikmatan.
sent,lih   SEND.
sent.,[sentence]  kalimat.
sentence,"kb. 1 Gram.: kalimat. 2 hukuman (in court). -kkt. menjatuhkan hukuman, memvonnis."
sentenced,kkt. menghukum. dihukum
sentencing,kkt. menghukum. penghukuman
sententious,"ks. singkat tapi berisi padat, singkat dan tegas."
sentient,"dpt melihat, mendengar, merasa"
sentiment,"kb. perasaan, sentimen."
sentimental,ks. sentimentil. for s. reasons karena alasan-alasan sentimentil. to be s. about sentimentil tterhadap.
sentimentalist,"kb. orang  yang sentimentil, orang yang lekas terharu."
sentimentality,kb. (j. -ties) perasaan halus.
sentimentally,kk. dengan penuh perasaan
sentinel,"kb. pengawal, prajurit penjaga."
sentry,"kb. (j.-ries) pengawal, prajurit jaga. to stand s. berjaga. s. box gardu jaga, rumah jaga monyet."
sepal,kb. kelopak daun
separability,kb. hal dapat dipisahkan
separable,ks. yang dapat dipisahkan.
separate,"kb. salinan (from a periodical). -ks. 1 terpisah.  2 tersendiri. -kkt. 1 memisahkan (milk). 2 menjarakkan (two boxers). -kki. 1 berpisah (of a couple). 2 putus (of a wire, rope). -separately kk. terpisah."
separated,"menyendiri, bercerai, bersendiri"
separately,kk. secara terpisah
separating,kkt. memisahkan. pemisahan
separation,kb. 1 pemisahan (of church and state). 2 perceraian (of a couple). 3 perpisahan. 4 kelepasan.
separatism,kb. paham terpecah belahan/sepratasme
separatist,"kb. separatis, orang yang memisahkan diri. -ks. separatis (tendency)."
separator,kb. alat/mesin pemisah. milk s. alat pemisah susu.
sepia,"kb., ks. coklat (tua)."
"sept, sept.",[September] (bulan) September.
september,kb. (bulan) September.
septic,"ks. menyebabkan/mengakibatkan busuk/rusuk/infeksi. to become s. membusuk, menjadi infeksi."
septicemia,kb. keracunan darah.
septuagenarian,kb. orang yang berumur 70 tahun.
septum,kb. sekat (of the nose).
sepulcher,"kb. kubur, makam, jirat, nisan, mesan."
sepulchral,ks. yang berkaitan dengan kubur.
sepulchre,makam
sequel,kb. 1 sambungan (to a story). 2 akibat. Her action had an unfortunate s. Tindakannya itu berakibat buruk.
sequence,kb. 1 rangkaian. 2 urutan (of events). 3 rentetan.
sequencing,kb. peruntunan
sequent,ks. berturut-turut
sequential,kb. percontohan
sequentially,kk. secara sekuen
sequester,kkt. 1 menyita (property). 2 mengasingkan. -sequestered  ks. terasing. to lead a s. life hidup terasing (dari masyarakat ramai).
sequestered,kkt. menyita. disita
sequestering,kkt. menyita. penyitaan
sequestration,kb. penitipan barang atas perintah pengadilan
sequin,kb. perhiasan yang berkelip-kelip.
ser.,"[series] seri, deretan."
seraglio,(tempat tinggal) perempuan piaraan
seraph,"bidadari, malaikat"
seraphic,spt bidadari/malaikat
serbo-croation,kb. 1 orang Serbi-Kroasia. 2 bahasa Serbi-Kroasia. -ks. yang berkaitan dengan Serbi-Kroasia.
serenade,"kb. rayuan musik. -kkt., kki. merayu dengan musik."
serenading,kkt. merayu dengan musik. rayuan dengan musik
serendipity,kb. kesanggupan untuk menemukan sesuatu keterangan dengan tak disengaja waktu mencari sesuatu yang lain.
serene,"ks. 1 tenang (of a person). 2 tenteram (of the atmosphere, situation). -serenely kk. cerah, jernih, tenang, tenteram, terang dan indah."
serenely,kk. dengan jelas
serenity,kb. (j. -ties) 1 ketenangan. 2 ketentraman (of a situation).
serf,kb. hamba budak (pengolah tanah).
serfdom,"sistem pertanian dg serf, perbudakan"
serge,kb. kain kepar (dari) sutera atau wol.
sergeant,kb. sersan. s. first class sersan satu. s. mayor sersan mayor.
sergt.,[sergeant] sersan.
serial,"kb. 1 cerita bersambung, serial. 2 penerbitan bersambungan (library). s. number 1 Mil.: nomor pokok. 2 nomor seri (on paper money). -serrially kk. berturut-turut."
serialize,kkt. menjadikan cerita bersambung.
serially,kk. berturutan
series,"kb. 1 rentetan (of lectures, fires). 2 seri. 3 rangkaian."
serious,"ks. serius, berat (matter, problem). 2 sungguh-sungguh. 3 menguatirkan. 4 hebat (of an accident). 5 yang menyusahkan. serious-mined ks. bersifat sungguh-sungguh/tekun. -seriously kk. 1 sungguh-sungguh. 2 berat."
seriously,benar-benar
seriousness,kb. 1 kegentingan (of a situation). 2 kesungguhan (hati) (of a person).
sermon,"kb. 1 khotbah. 2 nasehat, wejangan (by o's parents)."
serology,kb. serologi
serous,ks. yang mengandung atau mengeluarkan serum
serpent,"kb. ular, naga."
serpentine,ks. yang menyerupai ular. s. wall dinding yang berkeluk-keluk.
serrate,kkt. serrated edge pinggir yang bergerigi tajam (seperti gergaji).
serrated,"gerigis, bergerigi, enggil"
serried,"berdekatan sekali, berdesak2"
serum,"kb. serum (darah), air darah."
serv.,"[service] layanan, dinas."
servant,"kb. 1 [domestic] bujang, pelayan. s. girl babu, pelayan. 2 abdi. public s. abdi rakyat, pegawai pemerintah."
serve,"kb. Tenn.: giliran. to go for s. cari bola. -kkt. 1 menghidangkan, menyajikan. 2 menjalankan (a tour in the armed forces). 3 melayani. 4 menjalani. 5 melayani, meladeni (a customer). 6 mengabdi kepada. (o's country tanahair). 7 Tenn.: (memulai) memukul). server"
served,tersaji
server,kb. 1 Tenn.: pemukul pertama. 2 juru sita (of a warrant). 3 (dish) wadah penghidang.
service,"kb. 1 jasa.  2 dinas. 3 tugas. 4 (pe) layanan, serpis. 5 Rel.: kebaktian. 6 peralatan. 7 jawatan. 8 angkatan. -services j. pekerjaan yang berguna. -servicing kb. pelayanan (of car, appliance)."
serviceable,"ks. yang berguna, yang dapat dipergunakan. to make s. membuat supaya terpakai."
serviced,kkt. melayani. dilayani
serviceman,kb. (j. -men) 1 tukang reparasi. 2 Mil.: anggota AB.
services,kb. jasa
servicing,kkt. menservis. pemeliharaan
serviette,serbet makan
servile,ks. bersikap merendahkan diri.
servility,"kb. (j. -ties) sikap sebagai budak, watak budak."
serving,kb. 1 porsi. one s. of rice satu porsi nasi. 2 penghidangan (of drinks).
servitude,"kb. 1 perbudakan, perhambaan. 2 (penal) kerja-paksa."
sesame,"kb. bijan, wijen."
sesquicentennial,kb. (peringatan) satu setengah abad.
sesquipedalian,ks. kecenderungan menggunakan kata yg. panjang. kb. kata yang panjang
sess.,"[session] sidang, rapat."
sessile,ks. tak bertangkai
session,kb. 1 sidang. to be in s. bersidang. 2 kursus. 3 pembahasan.
sestet,kb. nyanyian atau permainan musik bersama terdiri
set,"kb. 1 kumpulan. 2 suiran, letak rambut (of women's hair). 3 perlengkapan. 4 setelan. 5 (TV) pesawat. 6 tempat. 7 Tenn.: set. 8 perangkat(an). 9 set, buku. 10 bidang, orang yang kepentingannya sama."
setback,kb. kemunduran. to suffer a s. mengalami kemerosotan.
sets,menetapkan
settee,kb. bangku duduk.
setter,kb. pengatur
setting,"kb. 1 keadaan, letak (for a home). 2 (place) alat makan. 3 pasangan, ikatan (for a jewel). 4 Poul.: pengeraman, telur yang dieramkan untuk menetaskannya. 5 latar, tatacara (of a play)."
settle,"kkt. 1 menenangkan (o's nerves, stomach). 2 membereskan (o's accounts). 3 menyelesaikan. 4 menyudahi (an argument). 5 menempati/mendiami. 6 menempatkan. 7 menjawab. 8 menentukan. 9 turun."
settled,"kelar, lunas, beres"
settled down,kkt. duduk. didudukkan
settlement,"kb. 1 penyelesaian (of a matter, a strike). to reach a s. mencapai penyelesaian. 2 Geog.: perkampungan."
settler,"kb. penetap, penghuni tetap. The early settlers were courageous Orang-orang yang mula-mula datang menetap sifatnya pemberani."
settling,"kb. 1 pwenyelesaian (of a dispute). 2 hal menurun (of a house, foundation). 3 pengendapan (of liquid, sediment). 4 ketetapan (of marriage)."
setup,"kb. 1 susunan, aturan. 2 Sl.: sesuatu yang mudah."
seven,kb. tujuh. to sail the s. seas mengarungi lautan yang luas.
sevenfold,"ks.,kk. tujuhkali. to increase s. bertambah tujuhkali lipat."
seventeen,kb. tujuhbelas.
seventeenth,ks. yang ketujuhbelas. Augusst 17th Tujuhbelas Agustus.
seventh,"ks. yang ketujuh. s. heaven gembira sekali, puncak kegembiraan."
seventieth,ks. yang ketujuhpuluh.
seventy,kb. (j.-ties) tujuhpuluh.seventy-two tujuhpuluh dua.
sever,"kkt. 1 memutuskan (connectious, relations). His thumb was severed Jempolnya terputus. 2 memotong (a rope)."
several,kb. beberapa orang. S. went Beberapaorang pergi. -ks. beberapa.
severally,"msg2, sendiri2"
severance,"kb. 1 pemutusan (of connections, relations). s. pay uang pesangon. 2 pemotongan (of an arm)."
severe,"ks. 1 keras, hebat (storm). 2 berat. 3 keras, bengis. 4 sangat, sekali.  5 sederhana, bersahaja (style of dress). -severely kk. 1 berat. 2 sama sekali."
severed,kkt. memotong. dipotong
severely,kk. sungguh
severing,kkt. memotong. pemotongan
severity,"kb. (j. -ties) 1 kerasnya, kekerasan, kehebatan. 2 kepelikan (of a problem). 3 kesederhanaan (of style, design). 4 kerasnya (of punishment)."
sew,"kkt. (sewed, sewn) menjahit (clothes). -kki. menjahit. -sewn ks. yang dijahit. -sewing kb. 1 jahit-menjahit. 2 jahitan."
sewage,"kb. kotoran, pembuangan kotoran (melalui air)."
sewed,kkt. menjahit. dijahit
sewer,"kb. penjahit, tukang jahit."
sewerage,kb. 1 penyaluran kotoran. 2 kotoran. s. disposal pembuangan kotoran.
sewing,kkt. menjahit. jahitan
sewn,lih  SEW.
sex,"kb. 1 perkelaminan, sex. 2 jenis kelamin."
sex appeal,kb. daya tarik kelamin
sexagenarian,kb. orang yang berumur 60 tahun.
sexiness,kb. 1 daya penarik kelamin. 2 sifat daya penarik kelamin.
sexist,kb. orang yang terlalu menyoroti perbedaan gender
sexology,kb. ilmu perkelaminan.
sextant,kb. sekstan.
sextet,kb. 1 paduan suara yang terdiri dari enam orang. 2 musik untuk enam suara atau enam alat musik.
sexton,kb. pengurus/penjaga gereja.
sexual,ks. seksuil. s. characteristics ciri-ciri seksuil/kelamin.  -sexually kk. secara seksuil.
sexuality,kb. kebirahian
sexually,kk. secara seksual
sexy,"ks. Inf.: menggairahkan, menggiurkan."
sgt.,[sergeant] sersan.
sh(h),kseru.  husy.
shabbier,#NAME?
shabbiest,#NAME?
shabbily,compang-camping
shabbiness,"kb. keburukan, kejorokan, kejembelan."
shabby,"ks. 1 jorok, jembel (appearance). 2 busuk. -shabbily kk. buruk, lusuh."
shack,"kb. pondok, gubuk. -kki. Sl.: to s. up with tinggal dengan."
shackle,"kb. 1 belenggu, kongkong. 2 alat penyangga (of car springs). -kkt. membelenggu, mengongkong."
shackles,"kungkungan, kungkung"
shad,kb. semacam ikan laut.
shade,"kb.  1 naung(an), tempat teduh. 2 window) tirai (jendela). 3 kere' (on porch). 4 corak. 5 perbedaan (of opinion). 6 lih   LAMP. -shading kb. pembuatan bayangan."
shaded,kkt. menaungi
shadiness,kb. keadaan rindang.
shading,kkt. berteduh. tempat teduh
shadow,"kb. 1 bayangan, bayang-bayang. 2 (jumlah) sedikit.  -kkt. 1 menaungi, membayangi. 2 membuntuti (s.o)."
shadowbox,kki. bertinju melawan bayangan.
shadows,"bayang-bayang, bayang-bayangan"
shadowy,ks. merupakan seperti bayangan.
shady,"ks. 1 teduh, rindang. s. spot tempat yang teduh. 2 Inf.: curang. s. deal transaksi yang curang."
shaft,"kb. 1 tangkai, batang, patil (of a spear, axe). 2 lubang, terowongan (of a mine, elevator). 3 sorotan, berkas (of light). 4 (monument) tugu. 5 kata-kata (of satire or ridicule). 6 corong (of a mine)."
shag,kb. rambut kusut
shaggy,"ks. 1 berbulu kusut  (dog). 2 berbulu kasar (coat). 3 berewok (of hair, mustache)."
shah,kb. gelar kepala negara Parsi
shakable,tergoncangkan
shake,"kb. 1 geleng(an) (of the head). 2 (hand-) jabatan tangan. 3 goncangan (from a quake). 4 kocokan.  -shakes j. gemetar. -shaking kb. goncangan, getaran (of the ground)."
shaken,lih   SHAKE.
shaker,"kb. 1 (salt, papper) botol, tempat. 2 alat kocok, pengocok (for milk, cocktail)."
shakeup,"kb. Inf.: perubahan yang drastis (dalam kebijaksanaan, kepegawaian)."
shakily,dgn gemetar/goyang
shakiness,"kb. keadaan goncangan, kegoyahan."
shaking,"gegar, pergoncangan"
shako,kb. topi militer
shaky,"ks. 1 gemetar, goyang. 2 goyah (ground). -shakily kk. secara gemetar."
shale,kb. serpih.
shall,kkp. 1 akan. 2 boleh. 3 dapat.  -shalt boleh. -should 1 akan. 2 sebaiknya.
shallow,kb. shallows j. tempat yang dangkal. -ks. dangkal (water).
shallowness,kb. kedangkalan.
shallows,dangkalan
shalt,lih  SHALL.
sham,kb. pura-pura. -kkt. (shammed) berpura-pura. -kki. berpura-pura.
shaman,"kb. dukun (sihir), cenayang."
shamble,berjln dgn menyeret kaki
shambles,"kb., j. keadaan kacau/berantakan. The tornado left the house a s. Angin puyuh itu menyebabakan rumah hancur porak-poranda."
shame,"kb. rasa malu, arang di muka. -kkt. memalukan (s.o.)."
shamefaced,ks. kemalu-maluan. -shamefacedly kk. dengan kemalu-maluan.
shamefacedly,kk. dengan kemalu-maluan
shameful,ks. memalukan. -shamefully kk. secara memalukan.
shamefully,kk. secara memalukan
shameless,ks. tak tahu malu. -shamelessly kk. tanpa malu.
shamelessly,kk. tanpa rasa malu
shammed,kkt. pura-pura
shamming,kkt. berpura-pura
shammy,(j. -mies) lih  CHAMOIS.
shampoo,"kb. langir, pencuci rambut. -kkt. melangiri, mencuci rambut. -kki. berlangir."
