Word,Meaning
هيكل السيارة أو الطائرة,{n.} chassis
هيكل جهاز الراديو,{n.} chassis
هيكل سفينة,"{n.} skeleton, shell"
هيكل عظمي,"{n.} bone, skeleton"
هيكل مبنى,{n.} skeleton
هيكل متعدد الأدوار,{n.} pagoda
هيكل معدني,{n.} chassis
هيمان,{n.} madly in love
هيمان إله الزواج عند اليونان,{n.} Hymen
هيمن,"{v.} command, govern, overbear, overpower, dominate, predominate, preponderate, cover"
هيمن أو يطغى على,{v.} override
هيمن على كل شىء,{v.} rule the roost
هيمنة,"{n.} dominance, domination, predominance, predomination, overriding, ascendancy, sway, uppercut"
هين,"{adj.} easy, facile, light, effortless, a piece of cake, handy, cushy, soft, royal, cheap"
هيولي,{adj.} chaotic
و,"{conj.} and, while"
و,{prep.} with
و إذن,{adv.} accordingly
و اليد تحت مستوى الكتف,{adv.} underhand
و مع ذلك,{adv.} only
و ملحق بكذا,{prep.} with reference to
و هكذا,{conj.} whereupon
وأشياء أخرى,{conj.} et al
وأنا كذلك.,So do I.
وإذا ذاك,{adv.} when
وإلا,{adv.} otherwise
وإلا,{conj.} or else
وإلا شىء,{adv.} or something
وإما,{conj.} or
وإن يكن,{interj.} so what?
وئام,"{n.} concord, peace, amity"
وا,{interj.} oh
وا أسفاه,"{interj.} alas, woe, woe is me"
وا ويلتاه,{interj.} woe
وابل,"{n.} torrent, spray"
وابل,{v.} dash
وابل,"{n.} hail, fusillade, barrage"
وابل المطر,{n.} shower
وابل رصاص,{n.} volley
وابل من القذائف,{n.} storm
وابل من النيران,{n.} storm
وابل من جهات مختلفة,{n.} crossfire
واثب,"{adj.} vaulting, voltairian"
واثب,{n.} hopper
واثب الحواجز,{n.} hurdler
واثق,"{adj.} confident, convinced, certain, doubtless, reliant, sterling, safe, secure, in the bag"
واثق,{adv.} assuredly
واثق,{v.} clear
واثق ب,{adj.} trusting
واثق بالآخرين,{adj.} trustful
واثق من كلمته,{n.} plighted word
واثق من نفسه,"{adj.} self-confident, facile, positive"
واجب,"{n.} school work, ought, duty, onus, must, task, trust, imperative, obligation, office"
واجب,"{v.} charge, assimilate"
واجب الأداء,"{adj.} due, owing"
واجب السداد,{adj.} refundable
واجب دفعه,{adj.} payable
واجبات المواطن,{n.} citizenship
واجه,"{v.} face, be faced with, be facing, stand up to, stand up, pull faces, confront, encounter, head, meet, square, cope, manage, shoulder, brave, experience"
واجه بتحدى,"{v.} brazen, outface"
واجه بجرأة,{v.} face it out
واجهة,"{n.} exposure, front, frontage, frontal, side"
واجهة العرض,{n.} shopwindow
واجهة المبنى,"{n.} facade, frontispiece"
واجهة المتجر,{n.} shopfront
واجهة مبنى,{n.} frontage
واحة,"{n.} oasis, veld"
واحة أعشاب,{n.} veldt
واحد,{adj.} undivided
واحد,"{n.} one, mono, unit"
واحد أشورى,{adj.} astatic
واحد أيضا من فضلك.,one moreæÇÍÏ ÃíÖÇ ãä ÝÖáß. (please.)
واحد النظائر,{n.} isotope
واحد بعد الآخر,{adv.} one by one
واحد بعد الأخر,{adv.} tandem
واحد بيرة من فضلك,{interj.} one beer please
واحد على المائة من الجرام,{n.} centigram
واحد فى زهر النرد أو ورق اللعب أو حجر الدومينو,{n.} ace
واحد من الباسكيين,{n.} Basque
واحد من الحروف اليونانية,{n.} iota
واحد من سلسلة قضبان,{n.} billet
واحد من نباتات مختلفة,{n.} caltrop
واحد واحد,{adv.} one by one
واحد وعشرون,{n.} twenty one
واحد وعشرين,{n.} pontoon
واحدة,{n.} one
واحدة بواحدة,tit for tat
واحسرتاه,{interj.} alas
واخز,"{adj.} prickly, smart"
واد,"{n.} valley, ravine, gully, dene"
واد بلغة الشعر,{n.} dale
واد صغير,"{n.} dell, gill"
واد صغير منعزل,{n.} glen
واد ضيق,{n.} canyon
وادي,"{n.} vale, wadi"
وارب,"{v.} equivocate, prevaricate, tergiversate"
وارث,"{n.} heir, inheritor, successor"
واردات,"{n.} import, imports, incoming"
وارف,{adj.} verdant
وارم,{adj.} swollen
وارى,"{v.} palm, shirk"
وازع,{n.} sanction
وازن,"{v.} compare, counterweight, equate, equiponderate, square, collate, even, counterpoise, equilibrate, stabilize, offset, set off, counterbalance, strike a balance"
وازن,{n.} balancing
وازن,"{v.} poise, balance"
وازن أو قوة,{n.} balance
وازن السفينة,{v.} trim
وازن بين,{v.} set
وازى,"{v.} correspond, equal"
واسطة,"{n.} intermediary, means, instrumentation, agency"
واسطة نقل,{n.} vehicle
واسطي,{adj.} instrumental
واسع,"{adj.} extensive, wide, widish, far-flung, large, spacious, colossal, immense, oceanic, mighty, capacious, ample, rich, generous"
واسع,"{adv.} fair, broad"
واسع الآفاق,{adj.} open-minded
واسع الأفق,"{adj.} broad-minded, wise"
واسع الإدراك,{adj.} comprehensive
واسع الإطلاع,{adj.} literary
واسع الإنتشار,{n.} broadcast
واسع الاطلاع,{adj.} well-read
واسع الانتشار,{adj.} widespread
واسع التفكير,{adj.} large-minded
واسع الحيلة,"{adj.} resourceful, shifty"
واسع الخيال,"{adj.} farsighted, imaginative"
واسع السلطة,{adj.} potent
واسع العلم,{n.} highbrow
واسع الفم,{adj.} opening
واسع المعرفة,{adj.} erudite
واسع النطاق,{adv.} large-scale
واسع الى أبعد حد,{adj.} cosmic
واسع جدا,{adj.} baggy
واسعة,{n.} large size
واسى,"{v.} console, feel for him"
واسي,{v.} sympathize
واش,{adj.} telltale
واش,"{n.} informer, telltale, delator, snitch, sneak"
واصف,{v.} specify
واصل,{n.} gear
واصل,"{v.} continue, keep, carry on, go on, hold on, roll on, stay, follow in his footsteps, proceed, stick to smth., persist, press, pursue, push, push along, push on, sustain"
واصل السير,{v.} keep going
واصل العمل,{v.} peg away
واصل القراءة,{v.} read on
واصل المطالبة,{v.} stick out for smth.
واصل تقدمه,{v.} hold oneself well
واصل رغم العقبات,{n.} carryings on
واصل سيره,{v.} push on
واصل سيره بصعوبة,{v.} rub
واصل سيره على القدمين,{v.} tramp
واصل طريقه,{v.} plod
واصلة خط صغير يصل بين كلمتين,{n.} hyphen
واصم,{adj.} pathogenic
واصي على شىء,{adj.} bespectacled
واضح,"{adj.} clear, lucid, intelligible, perspicuous, plain, evident, manifest, transparent, broad, obvious, conspicuous, patent, seeming, visible, apparent, pellucid, definite, trenchant, explicit, express, limpid, luminous, sharp, marked, palpable, pointed"
واضح,{adv.} purposely
واضح التجسيم,{n.} high relief
واضح المعالم,{adj.} distinct
واضح ضمنا,{adj.} self-evident
واضع,{adv.} akimbo
واضع الألحان الراقصة,{adj.} choreographic
واضع البرامج,{n.} programmer
واضع الحروف,{n.} typograph
واضع القوانين,{adj.} law making
واضع اللمسات الأخيرة,{n.} finisher
واضع النظرية,{n.} theorist
واضع برامج الأذاعة,{n.} programmer
واضع برامج التليفزيون,{n.} programmer
واضع خرائط,{n.} map
واط وحدة القوة الكهربائية,{n.} watt
واطئ,{n.} lowland
واظب,"{v.} persevere, stick, peg away, worry at"
واظب على العمل,{v.} plug away at
واع,"{adj.} conscious, sentient, aware, mindful, wise, circumspect"
واع,{n.} connoisseur
واع لذاته,{adj.} self-conscious
واعد,"{adj.} promising, promised, committed, hopeful, likely, favourable, portentous, favorable"
واعد,{v.} promise
واعر,{adj.} forbidding
واعظ,{n.} preacher
واف,"{adj.} sufficient, enough, due"
واف بالغرض,{adj.} competent
واف بالمراد,{adj.} adequate
وافر,"{adj.} abundant, plentiful, plenty, ample, copious, affluent, profuse, rich, opulent, bounteous, bountiful, flush, galore, overblown, profluent, productive, rife, redundant, myriad, numerous, riotous, rank, rampant, voluminous, ripe, generous, lavish"
وافر النماء,"{adj.} luxuriant, prodigal"
وافق,"{v.} agree, accept, accord, accede, approbate, approve, consent, O.K., assert, okey, compound, assent, fit, nod, grant, jump, o.k., okay"
وافق الرأي,{v.} fall in with
وافق روتينيا,{n.} rubber stamp
وافق على,"{v.} go on with smth., underwrite"
وافقه,{v.} grant
وافي لدينه,{adj.} repayable
واق,"{adj.} protective, preservative, defensive, covering, conservative, preventative"
واق,"{n.} conservator, glove, condom"
واق طائر,{n.} bittern
واق من الإشعاع,{n.} shield
واق من المرض,{adj.} prophylactic
واقع,{n.} reality
واقع,{v.} effect
واقع إلى اليسار,{adj.} sinister
