Word,Meaning
skim,"{v} قشد, أزال القشدة, تصفح, قرأ بسرعة, إستخلص زبدة الشيء, قذف في مجاز زلق, إنتزع القشرة, قشط الرغوة, زار, أزال الشحم"
skim milk,حليب مقشود
skimmed milk,حليب منزوع الدسم
skimmer,"{n} مقشدة, مطفحة"
skimming,{n} تزوير مالي
skimp,"{v} قتر, دخر, بخل, عمل بتعجل"
skimp,"{adj} ضيق جدا, هزيل"
skimpy,"{adj} بخيل, هزيل, لباس ضيق"
skin,"{n} جلد, بشرة, قشرة, قشدة, قربة, المحتال, النصاب, شخص خسيس"
skin,"{v} سلخ, خدع, سلب, قشر, التحم, التأم, شفى, اندمل"
skin deep,"سطحي, طفيف"
skin disease,{n} مرض جلدي
skin diver,"غطاس, غواص"
skinflint,"{n} البخيل, شحيح, الخسيس"
skinflinty,{adj} بخيل
skingraft,{n} زراعة الجلد
skinhead,"{n} همجي, فوضوي"
skinny,"{adj} نحيل, هزيل, ضامر, مهزول, جلدي, جلداني, نحيف"
skins,"{n} جلد الطبل, فقمة"
skintight,{adj} ضيق جدا
skip,"{n} وثبة, سلة, حذف, قائد فريق رياضي, دودة الجبن"
skip,"{v} طفر, وثب, قفز, حذف, تخطى, غادر, إنصرف خلسة, سقط, غادر مكان خلسة"
skip rope,{n} حبل الوثب
skipper,"{n} قائد, ربان, رئيس فريق, دودة الجبن, فراشة صغيرة سريعة الانطلاق, ربان الطائرة أو السفينة"
skipping,"{n} الوثب بالحبل, وثب"
skipping rope,حبل النط
skirmish,"{n} مناوشة, مشادة كلامية, مصادمة"
skirmish,{v} ناوش
skirmisher,{n} المناوش
skirt,"{n} تنورة, ضواحي المدينة, لباس نسائس, الجزء السفلي المتدلي من الثوب, حافة المكبس, ذيل السترة"
skirt,"{v} طاف حول, تجنب موضوعا, زوق"
skirt length,{n} طول التنورة
skirting,{n} حافة أو حاشية
skirting board,"ازار الحائط, حافة الجدار, قضيب على شكل إزار"
skis,{n} زحلوقة
skis and boots can be rented,يمكن تأجير الزلاجات والأحذية.
skit,"{n} قصة فكاهية, مسرحية هزلية, مسرحية هزلية ساخرة, ملاحظة ساخرة"
skittish,"{adj} غير مستقر, لعوب, متقلب, جفول, فزع"
skittle,{n} لعب البولنج
skittles,"{n} لعبة البولنج, لعبة القناني الخشبية, ألعاب القنانيات الخشبية"
skive,"{v} هجر, ترك الدراسة, أهمل"
skivvies,{n} الملابس الداخلية للرجال
skivvy,"{n} تخدم, خادمة"
skua,{n} السكيف لباس تحتاني
skulk,{n} المتسلل
skulk,"{v} توارى, تسلل, تهرب, فهم"
skull,"{n} جمجمة, رأس الميت, عقل"
skull cap,قلنسوة ضيقة
skunk,"{n} شخص بغيض, شخص حقير, شخص فظ, الظربان الأمريكي, جلد الظربان الأمريكي"
skunk,"{v} لا يدفع فاتورة كذا, هزم, طرحه أرضا, خدع"
sky,"{n} سماء, فضاء"
sky,{v} قذف عاليا
sky blue,{n} أزرق
skylark,"{n} قبرة, قنبره طائر"
skylark,"{v} مزح, خربش"
skylight,"{n} المنور كوة في سقف بيت, كوة"
skyline,{n} أفق
skyrocket,"{n} سهم ناري, صاروخ"
skyrocket,"{v} إرتفع بسرعة, إرتفع فجأة"
skyscraper,{n} ناطحة سحاب
skyward,{adv} نحو السماء
skyway,{n} طريق جوي
slab,"{n} خشبة الجزار, لوح, بلاطة, شريحة, تربيزة التشريح"
slab,{v} قسم إلى ألواح
slabbing,{n} تبليط
slack,"{n} بنطلون فضفاض, فترة ركود, غبار الفحم"
slack,"{v} رخى, أهمل عمله, تراخى, تثاقل, خفف"
slack,"{adj} فاتر, مهمل, راكد, قليل النشاط, مسترخي, غير جاد, رخو"
slacken,"{v} خفف السرعة, توانى, أضعف, تراخى, ارتخى, أبطأ"
slacker,"{n} المتهرب من عمل, المتكاسل"
slackly,{adv} بإهمال
slackness,"{n} الإهمال, التوانى في العمل, الركود, ركود"
slacks,"{n} سروال, بنطلون, سراويل"
slag,"{n} نفايا صهر المعدن الخام, جفاء, خبث البراكين, الخبث, ركام المعادن"
slag,"{v} اغتاب, وبخ"
slain,"{v} ذبح, قتيل"
slain,{adj} قتيل
slake,"{v} أخمد, أضعف, روى, شرب حتى يروي, نقع, خفف, خفض, تشفى, أشبع, أطفأ الكلس"
slalom,"{n} تزلج متعرج, تزلج متعرجا, سباق في التزلج المتعرج"
slam,"{n} ضربة عنيفة, إغلاق عنيف, فوز ساحق"
slam,"{v} سحق, غلق بعنف, إنتقد بقسوة, ضرب بعنف, خفض"
slammer,{n} السجن
slander,"{n} قدح, تشهير, افتراء, طعن, بهتان, وشاية, وقيعة"
slander,"{v} قذف, شهر, افترى, شوه السمعة, اغتاب"
slanderer,"{n} مغتاب, مشوه للسمعة, مفتري"
slanderous,"{adj} افترائي, قذفي"
slang,{adj} عامي
slang,{n} عامية
slang,"{v} تكلم باللغة العامية, هاجم بكلام فظ, خدع"
slanging match,تبادل الشتائم
slangy,{adj} عامي
slant,"{n} ميل, ملاحظة ساخرة, أفق, وجهة نظر"
slant,"{v} شوه, انحدر, مال, حرف"
slant,"{adj} مائل, منحرف"
slanted,"{adj} منحرف, مائل, منحدر"
slanting,"{adj} منحرف, خط مائل"
slanting eyes,"{n} عيون مائلة, عيون مشدوه"
slantwise,{adj} مائل
slantwise,"{adv} بميل, كتابة مائلة"
slap,"{n} صفعة, لطمة, طقطقة, تربيتة, إهانة, ممر بين هضبتين"
slap,"{v} لطم, صفع, ربت, أهان, قذف بقوة, تبب, تمازح"
slap,{adv} بسرعة
slap on,{v} طبق بإي طريقة
slap up meal,{n} وجبة دسمة
slapdash,{n} تسرع
slapdash,{adj} متهور
slapdash,"{adv} كيفما اتفق, بتسرع, بدون عناية"
slapstick,"{n} كوميديا تهريجية, مزحة مضحكة"
slash,"{n} فتحة, جرح, أرض سبخة منخفضة, شق طويل في ثوب, شرط"
slash,"{v} جرح, فتح طريقا, شرط, شج, تبول, خفض الأسعار, شطب, شق, جلد, ضرب, إنتقد بقسوة, جرح بوحشية, خفض, انتقد, خفض الرواتب"
slashing,"{n} جلد, أرض فضاء في غابة"
slashing,{adj} قاسي
slat,"{n} شريحة, عجيزة, صفعة"
slat,"{v} إنتقد بعنف, قذف بعنف, سجل الأسماء"
slate,"{n} الأردواز صخر سهل قطعه, سجل أعمال, قائمة مؤقتة للمرشحين, لوح صخري, اللون الرمادي للأردواز صخر يستخدم لتسقيف المنازل"
slate,"{v} وبخ, تنبأ, حقق, اقترح, اختار, انتقد, عين موعدا ل"
slater,"{n} حمار قبان, دويبة صغيرة, مسقف, بناء سطوح"
slattern,"{v} أضاع, بدد"
slattern,"{n} قذر, وسخ, إمرأة مهملة"
slatternly,{adj} قذر
slaty,{adj} أردوازي
slaughter,"{n} جزارة, مذبحة, مجزرة, ذبح الماشية, ذبح"
slaughter,{v} ذبح
slaughterer,"{n} جزار, ذباح, سفاح"
slaughterhouse,"{n} مسلخ, مذبح, مجزر"
slave,"{adj} مستعبد بالأعمال الشاقة, مستعبد"
slave,"{n} عبد, رقيق, الكادح"
slave,"{v} كدح, استعبد"
slave driver,مراقب الأعمال الشاقة
slave labor camp,{n} معسكر الأعمال الشاقة
slave trade,تجارة العبيد
slaver,"{n} النخاس, المتجر بالرقيق الأبيض, مركب لنقل العبيد, ريق, لعاب"
slaver,{v} سال لعابه
slaver over,"{v} تحدث بحماسة, طمع, استمتع"
slavery,"{n} إستغلال العبيد, عبودية, رق, كدح, استعباد, استرقاق"
slavey,{n} خادمة
slavish,"{adj} صاغر, حقير, وضيع"
slavonic,"{adj} سلافي, سلافوني"
slay,"{v} قتل, ذبح"
sleazy,"{adj} غير أخلاقي, مهلهل, ردئ الصنع, رخيص, خسيس, دنيء"
sled,"{n} مزلقة, مزلج, مزلجة"
sled,"{v} تزلج, تمزلج, نقل بالمزلجة"
sledge,"{n} مطرقة ثقيلة, مزلجة, مزلقة"
sledge,{v} تمزلج
sledge hammer,قوي
sleek,"{v} ملس, صقل"
sleek,"{adj} قط أملس الشعر, أملس و ناعم, أملس الشعر أو الصوف, لامع, طويل الشعر, عذب, أملس"
sleep,"{n} نوم, سبات, سكون, رقاد, كرى, هجوع"
sleep,"{v} نام, هجع, ضاجع, إتسع لعدد معين"
sleep away,إستغرق بالنوم
sleep in,"صحا متأخرا, نام للضحى"
sleep off,تناسى
sleep on,{v} تعمد النسيان
sleep on it,هدس به ليلا
sleep out,نام خارج الغرفة
sleep walker,"مسرنم, سائر ومتكلم في النوم"
sleep walking,{n} سير خلال النوم
sleep with,{v} إضطجع مع
sleeper,"{n} النائم, راقد, جواد يحرز فوزا بعد إخفاق متوال"
sleepiness,{n} نعاس
sleeping,{adj} نائم
sleeping bag,"كيس النوم, حقيبة النوم"
sleeping car,عربة النوم
sleeping pad,{n} وسادة
sleeping partner,الشريك الموصى
sleeping pills,حبوب منومة
sleeping sickness,مرض النوم
sleepless,"{adj} الذي لاينام, صاحي"
sleeplessness,"{n} رهافة, ضعف, رقة"
sleepwear,{n} ملابس نوم
sleepy,"{adj} بليد, ناعس, نعسان, مسترخي, منوم, خامل"
sleepy head,النائم
sleepy headed,{adj} النائم على نفسه
sleet,"{n} مطر متجمد, ثلج مخلوط بالمطر, القطقطية طبقة جليدية رقيقة"
sleety,{adj} متقطق ترسل السماء القطقط
sleeve,{v} ردن يجعل للثوب ردنين
sleeve,"{n} كم, ردن, الجلبة جزء أنبوبي معدني"
sleeveless,"{adj} غير مردن, بلا أكمام"
sleigh,"{n} مزلقة, مركبة الجليد"
sleigh,{v} إنتقل بمركبة الجليد
sleight,"{n} حيلة, خدعة"
sleight of hand,"خفة, براعة, خفة شعوذة, رشاقة, حيلة من حيل الشعوذة"
slender,"{adj} نحيل, أهيف, ضامر, هيفاء, مرهف, هزيل, ضعيف, ضئيل"
slenderize,{v} جعله نحيلا
slenderness,{n} النحول
sleuth,"{v} تصيد, نقب, عمل كبوليس سري"
sleuth,"{n} شرطي, جاسوس, بوليس سري, رجل المباحث"
sleuth hound,{n} الكلب البوليسي
slew,"{n} مستنقع, أخدود موصل"
slew,"{v} أدار, انحرف"
slice,"{n} قطعة, شريحة, شريحة مستديرة, قطعة خبز, حصة, نصيب, جزء, سكين المطبخ, سكين عريضة النصل, ضربة للكرة تجعلها تنحرف لليمين, الشريحة"
slice,"{v} قطع الى شرائح, شرح, ضرب الكرة بانحراف"
slice through,{v} عبر
sliced,{adj} مقطع إلى شرائح
slicer,"{n} الة القطع, تقطيع اللحم"
slick,"{n} بقعة نفط, بقعة زلقة"
slick,"{v} ملس الشعر, لمع الشعر"
slick,"{adj} أملس, زلق, لامع, ماكر, ماهر, سهل"
slicker,{n} المشمع قماش مزيت
slid,"{adj} تزلق, زحلقة"
slid,{v} انزلق
slide,"{n} دبوس الشعر, مزلجة, تزلج, فيلم شفاف, هبوط الأسعار, انخفاض, مزلاق, زلاقة, حلبة زالقة, موضع الانزلاق"
slide,"{v} انزلق, تزل قدمه, اختفى, نزل منزلقا, أنسل خلسة"
slide projector,آلة العرض السينمائي المنزلقة
slide rule,"مسطرة حاسبة, المسطرة المنزلقة"
sliding,{n} انزلاق
sliding,"{adj} منزلج, انزلاقي, منزلق"
sliding door,باب جرار
slight,"{v} أهان, استخف, ازدرى, زل, أهمل, تجاهل"
slight,"{adj} قليل, نحيل, مهلهل, طفيف, ضعيف, غيض, وضيع, هزيل, تافه, واه, سطحي, متواضع"
slighting,{n} تجاهل
slightly,"{adv} قليلا, برفق, جزئيا"
slim,"{v} نحل, نقص الوزن, قلل, خفف, خفف وزنه, صعف, هزل"
slim,"{adj} ممشوق, نحيل, هفهاف, مهلهل, هزيل, حقير, تافه, رديء, ضعيف, ماكر"
slime,"{n} طين, وحل, غرين, مادة لعابية لزجة"
slime,"{v} سال لعابه, أزال الشحم"
slimness,"{n} نحالة نحافة, رهافة, هزال"
slimy,"{adj} موحل, غريني, طيني, متملق, لزج, غروي, دبق"
sling,"{n} حبل الرفع, حزام البندقية, حبال, المخذفة, حمالة الكتف, حمالة السيف, حمالة الطفل, السلنك شراب مسكر, علاقة طبية"
sling,"{v} رمى, علق, رفع, حزم"
sling one's hook,انصرف
sling out,طرد
slingbacks,{n} أحذية خفيفة
slingshot,"{n} النقافة عود على شكل حرف واي باللغة الانكليزية, مقلاع"
slink,{n} السقط جنين الحيوان يلقى قبل إبانه
slink,"{v} أنسل خلسة, تسلل الي الغرفة"
slinking,{adj} سري
slinky,"{adj} إمرأة فاتنة, مشية فيها إثارة, مشية مثيرة"
slip,"{n} تزلج, سقطة زلة, فلتة, أثر سير السفينة, عثرة, مزلق السفن, انسلال, نسيان, انزلاق, هبوط, انخفاض, قميص تحتي, ملابس داخلية, إطلاق, قصاصة, إنزلاق جانبي, مقعد طويل, دهان الفخار, كواليس المسرح, خطاء فادح, إنهيار الأرضي, فسل, دعامة, هفوة, كبوة"
slip,"{v} انزلق, ثلج, غاب عن الذاكرة, أزال, أخطأ, لبس بسرعة, تعتل صحته, تنزلق السيارة أو الطيارة جانبيا, زلق, خلع, لبس بعجلة, أطلق, ندس خلسة, تجنب ضربة بإبعاد جسمه"
slip by,"فلت, انزلق"
slip down,نزل
slip of the pen,زلة قلم
slip of the tongue,"زلة لسان, إنزلق بلسانه في قول كذا"
slip off,خلع
slip on,سهل اللبس
slip out,خرج خلسة
slip up,"{v} انزلق, دخل خلسة, غلط, هفا"
slipknot,{n} عقدة منزلقة
slipped disc,قرص منزلق
slipper,"{n} خف, شبشب"
slippers,{n} شباشب
slippery,"{adj} زلق, زالق, زالج, متزعزع, غامض, فاسق"
slipping,"{n} تزلق, أسقط"
slipping,"{adj} انزلاقي, منزلق"
slippy,{adj} زلق
slipshod,"{adj} رث, مبتذل"
slipslop,{n} لغو
